,Name,Game,Key Signature,Time Signature,Instruments,Length
691,Sinjoh Ruins,f minor,0.7321986757480309,4/4,"['Piano', None, None, 'Piano', 'Clavichord', None, 'Fretless Bass', 'Piano', 'Piano', None, 'Piano', 'Piano', 'Piano', 'Piano', 'Piano']",87.177734375
692,Spin Trade,c# minor,0.607456857807365,4/4,"[None, None, 'Harpsichord', None, None, 'Organ', None, None]",18.901496250000108
693,Sprout Tower,b- minor,0.7104102622465143,4/4,"['Piano', None, 'Piano', 'Church Bells', 'Brass', 'Fretless Bass', 'Piano', None, 'Electric Bass', None]",55.03443210416717
694,Surfing,E- major,0.9248972021875078,4/4,"['Fretless Bass', 'Organ', 'Electric Guitar', 'Fretless Bass', 'Fretless Bass', 'Piano', 'Acoustic Bass', 'Fretless Bass', None, None, 'Electric Guitar', 'Acoustic Bass']",71.91490799999964
695,Team Rocket HQ,b- minor,0.6689309737652838,4/4,"[None, 'Electric Bass', 'Harmonica', None, None, None, None, None, None, None, None]",47.73675402083349
696,Team Rocket Takeover!,A- major,0.5598847097369544,4/4,"[None, None, None, 'Accordion', None, None, None, None, None]",37.6796875
697,The Bug Catching Contest 1st Place ,B- major,0.6226232685184259,4/4,"[None, None, None, None, None, None, None, 'Acoustic Bass', None]",3.3928585000000044
698,The Bug Catching Contest 2nd Place,C major,0.807239393853415,4/4,"[None, None, None, 'Acoustic Bass', None, None, None]",3.10833333333333
699,The Bug Catching Contest 3rd Place,G major,0.7681629947231925,4/4,"[None, None, 'Acoustic Bass', None, None, None]",1.406250187499998
700,The Bug Catching Contest Begins,d minor,0.8162506911665863,4/4,"['Fretless Bass', None, None, 'Acoustic Bass', None, None, None, None]",7.208649499999984
701,The Bug Catching Contest,G major,0.8130694271839775,4/4,"['Fretless Bass', None, None, 'Acoustic Bass', None, None, None, None, 'Fretless Bass']",27.263230312500085
702,The Dance of Ecruteak,d minor,0.7668637343933332,4/4,"['Violoncello', 'Violoncello', 'Violoncello', 'Reed Organ', None, None, None, 'Violoncello']",25.150657395833356
703,The End,E- major,0.9317547744150211,4/4,"[None, None, None, None]",29.125004854166576
704,Title Screen,C major,0.8161777171272873,4/4,"['Electric Bass', None, None, 'Acoustic Bass', None, 'Fretless Bass', 'Fretless Bass', 'Horn', None, None, None, None, None, 'Harmonica', 'Brass', 'Electric Bass']",75.39017149999852
705,Trading,a minor,0.9246056781871065,4/4,"['Reed Organ', None, None, None, 'Harmonica', None, None]",30.466239374999457
706,Union Cave,b- minor,0.40079805089068266,4/4,"[None, None, None, None, None, 'Piano', 'Soprano Saxophone']",63.75436227083377
707,Vermillion City,A major,0.9353277776851672,4/4,"['Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano']",52.27655558333302
708,Victory Road,a minor,0.6339705766997159,4/4,"[None, None, 'Acoustic Bass', None, None, None, 'Fretless Bass', 'Acoustic Bass', None]",44.288417249999895
709,Victory! Frontier Brain,C# major,0.680301813409596,4/4,"[None, None, None, None, None, 'Celesta', None, None, None]",15.522051062500026
710,Victory! Gym Leader,D major,0.7583311044977835,4/4,"['Fretless Bass', None, None, None, None, None, 'Fretless Bass', 'Fretless Bass', None]",37.810568250000664
711,Victory! Trainer,D major,0.7462704195262135,4/4,"[None, None, None, 'Fretless Bass', None, None, None, 'Fretless Bass']",19.6266815
712,Victory! Wild Pokemon,a minor,0.7989665225469619,4/4,"[None, None, None, 'Fretless Bass', None, None, 'Fretless Bass', None, 'Acoustic Bass']",14.202308312499984
713,Violet City,B major,0.8766281214082126,4/4,"['Glockenspiel', None, None, None, None, None, 'Dulcimer', None, 'Acoustic Bass', None, 'Clavichord', 'Harmonica', 'Vibraphone', 'Vibraphone']",64.23658691666736
714,Viridian Forest,C major,0.9079800575275389,4/4,"['Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano']",64.98958333333275
715,Voltorb Flip Start,d minor,0.618612862722561,4/4,"[None, None, 'Reed Organ', 'Vibraphone', None, None, None, None]",2.614583333333333
716,WiFi Connection,C major,0.7819105182779919,4/4,"[None, None, None, 'Organ', None]",14.017843125000008
717,WiFi Plaza Games,C# major,0.6839086669658683,4/4,"['Fretless Bass', 'Fretless Bass', 'Fretless Bass', 'Acoustic Bass', 'Harpsichord', 'Celesta', None, None]",22.659699562499835
718,WiFi Plaza Parade,B- major,0.6524516027621138,4/4,"['Acoustic Bass', 'Acoustic Bass', 'Acoustic Bass', 'Acoustic Bass', 'Acoustic Bass', 'Celesta', 'Organ', None]",55.1171875
719,WiFi Plaza,A- major,0.8057160906083346,4/4,"[None, 'Fretless Bass', 'Celesta', 'Acoustic Bass', None, 'Vibraphone', None]",79.36024547916558
720,You're a Winner!,c minor,0.7056082077489011,4/4,"[None, None, 'Accordion', None, 'Harp', None, None, None, None]",13.004525875000029
721,Abandoned Ship,F# major,0.7554989496888715,4/4,['Piano'],39.299999999999784
722,Art Museum,G major,0.8861259199124709,4/4,['StringInstrument'],89.11755200000054
723,Battle Arena,c minor,0.85431214093884,4/4,['Koto'],50.7421875
724,Battle Dome Lobby,c minor,0.8513554449075651,4/4,['Piano'],19.9999680000001
725,Battle Dome,c minor,0.7716025217384027,4/4,['Piano'],46.6665920000006
726,Battle Factory,C major,0.7844608190804166,4/4,['Timpani'],64.58323000000192
727,Battle Frontier,E major,0.8425481527396211,4/4,['Trumpet'],43.52456550000002
728,Battle Palace,C major,0.6709499693828155,4/4,['Guitar'],88.90624999999991
729,Battle Pike,a minor,0.5881344389301884,4/4,['Fretless Bass'],53.99999999999976
730,Battle Pyramid Peak,C major,0.509714498146856,4/4,['Harp'],10.666655999999998
731,Battle Pyramid,F major,0.4728352300220841,4/4,['Harp'],77.54706900000018
732,Battle Tower (Emerald),B- major,0.6954645790341042,4/4,['Trumpet'],51.213088
733,Battle Tower,B- major,0.8833987545462084,4/4,['Trumpet'],39.84375
734,Battle! Champion,C major,0.6451210926114285,4/4,['Trumpet'],65.6601759999997
735,Battle! Elite Four,G major,0.6275513434652201,4/4,['Horn'],61.682059999999574
736,Battle! Frontier Brain,a minor,0.6759335139226151,4/4,['Guitar'],93.63143849999938
737,Battle! Golem Trio,g minor,0.3023532546238566,4/4,['StringInstrument'],60.0
738,Battle! Gym Leader,c minor,0.7333765476583433,4/4,['StringInstrument'],75.91825599999981
739,Battle! Legendary Pokemon,C major,0.5893385860941447,4/4,['Church Bells'],48.97952000000016
740,Battle! May-Brendan,B- major,0.8825099451928105,4/4,['Trumpet'],64.89786400000013
741,Battle! Team A-M Grunts,b- minor,0.7082246493572588,4/4,['Harp'],100.8000000000008
742,Battle! Team A-M Leaders,c minor,0.8974902306646932,4/4,['Electric Bass'],79.00971399999987
743,Battle! Trainer,F major,0.6861030986118931,4/4,['StringInstrument'],89.69687999999978
744,Battle! Wild Pokemon,C major,0.7392563235905695,4/4,['StringInstrument'],52.652984000000124
745,Bicycle Ride,D major,0.9425232147260258,4/4,['Timpani'],50.43471199999973
746,Cablecar Ride,b minor,0.523770502060789,4/4,['Trumpet'],14.000000000000021
747,Contest Lobby,C major,0.79369656201924,4/4,['Trumpet'],33.75
748,Contest V1,F major,0.7646984986604739,4/4,['Horn'],41.25
749,Contest V2,F major,0.8041985752664239,4/4,['Trumpet'],41.25
750,Contest V3,F major,0.8095000115420907,4/4,['Piano'],41.25
751,Contest V4,B- major,0.7434599007599085,4/4,['Trumpet'],41.25
752,Credits,G major,0.9220697833689587,4/4,['Harp'],171.15800999999817
753,Desert,A major,0.7620080204639208,4/4,['Trumpet'],42.000000000000014
754,Dewford Town,D major,0.9011003111088557,4/4,['Harp'],66.38288799999917
755,Diving,C major,0.6671524002436883,4/4,['Harp'],86.51157600000073
756,Encounter! Ace Trainer,F major,0.8201375775712361,4/4,['Trumpet'],31.071397500000273
757,Encounter! Bikini Lady,E major,0.9597891137170472,4/4,['Harp'],12.676050000000025
758,Encounter! Brendan,A major,0.869364800661922,4/4,['Trumpet'],33.75
759,Encounter! Champion,C major,0.9088133246202494,4/4,['Flute'],30.422520000000198
760,Encounter! Electric,D major,0.41132179182769535,4/4,['Trumpet'],14.142843000000049
761,Encounter! Elite Four,a minor,0.8455329039365124,4/4,['Piano'],21.940289000000142
762,Encounter! Hiker,D major,0.8029382117979055,4/4,['Horn'],16.875
763,Encounter! Interviewers,b minor,0.6830164393826823,4/4,['Trumpet'],10.246473750000007
764,Encounter! Lass,A- major,0.8486829725574451,4/4,['Flute'],13.333320000000029
765,Encounter! Legendary Pokemon,F major,0.7557100766588024,4/4,['StringInstrument'],11.178560499999973
766,Encounter! May,C# major,0.9096684474590355,4/4,['Trumpet'],33.75
767,Encounter! Psychic,G major,0.5214633316917408,4/4,['Tuba'],21.147528999999913
768,Encounter! Rayquaza,d minor,0.5762725971341129,4/4,['Organ'],26.0
769,Encounter! Sailor,A- major,0.9143089613773806,4/4,['StringInstrument'],18.28125
770,Encounter! Team Aqua Grunt,E- major,0.779410170632082,4/4,['Trumpet'],31.071397500000252
771,Encounter! Team Magma Grunt,d minor,0.7577388642871793,4/4,['Horn'],21.283762500000044
772,Encounter! Tuber,C# major,0.867024418346109,4/4,['Xylophone'],15.41664200000004
773,Encounter! Twins,G major,0.7724336177329123,4/4,['Guitar'],10.746263999999998
774,Encounter! Youngster,b- minor,0.6249272124100262,4/4,['Trumpet'],15.652151999999957
775,Evergrande City,b- minor,0.771028350060288,4/4,['Guitar'],67.96875
776,Fallabor Town,B- major,0.9681891490104515,4/4,['Guitar'],53.513459999999995
777,Fortree City,F major,0.7405440484144004,4/4,['Flute'],33.75
778,Hall of Fame,D major,0.8054497129071884,4/4,['Timpani'],35.65571749999967
779,Help! Prof. Birch,F major,0.28373199827886725,4/4,['Horn'],8.066713874999968
780,Intro-Double Battle!,e- minor,0.48122270116343363,4/4,['Harp'],14.734386333333285
781,Lilycove City,B major,0.931659487997271,4/4,['StringInstrument'],55.91141412500032
782,Littleroot Town,F major,0.8784258179936166,4/4,['StringInstrument'],54.166612500000085
783,Marine Science Museum,D major,0.9366903030632235,4/4,['Piano'],80.11897666666601
784,Mauville Game Corner,E- major,0.7332367429890401,4/4,['Fretless Bass'],69.97245749999841
785,Meteor Falls,E- major,0.6676636954938773,4/4,['StringInstrument'],43.800000000000246
786,Mt. Chimney,A- major,0.6513099758001605,4/4,['Timpani'],93.8707800000028
787,Mt. Pyre,E- major,0.7137459588731643,4/4,['Guitar'],53.33327999999999
788,Oldale Town,B- major,0.8401535786611521,4/4,['Flute'],38.39999999999988
789,Petalburg City,A- major,0.826402358708966,4/4,['Trumpet'],32.380920000000124
790,Petalburg Woods,B- major,0.3820925255226161,4/4,['Flute'],42.23072700000001
791,PokeMart,B major,0.9319348079973195,4/4,['Fretless Bass'],44.65113600000027
792,Pokemon Center,E major,0.7292466701957441,4/4,['Flute'],39.23076399999999
793,Pokemon Communication Center,C major,0.9452734789312633,4/4,['Acoustic Bass'],34.0
794,Pokemon Contest,B- major,0.8405150984657658,4/4,['Trumpet'],41.25
795,Pokemon Evolving,a minor,0.717966378014091,4/4,['Horn'],32.0
796,Pokemon Gym,A major,0.7526776084504905,4/4,['Trumpet'],33.75
797,Prof. Birch's Lab,D major,0.927503608354831,4/4,['StringInstrument'],28.799999999999887
798,Room of Glory,g minor,0.650735917006954,4/4,['Harp'],34.21047499999985
799,Route 101,D major,0.8160986945776713,4/4,['Flute'],33.9473175
800,Route 104,A- major,0.786551178925471,4/4,['Horn'],41.42110599999999
801,Route 110,F# major,0.8034937426271356,4/4,['Timpani'],36.59087249999982
802,Route 113,b minor,0.8067558093153158,4/4,['Guitar'],67.734375
803,Route 119,A major,0.8547937279201905,4/4,['Tuba'],73.2352160000007
804,Route 120,A major,0.8543291304110433,4/4,['Horn'],57.31340800000034
805,Rustboro City,F major,0.7657988230740774,4/4,['Harpsichord'],61.640625
806,Safari Zone,F major,0.7074147495425978,4/4,['Fretless Bass'],20.492947500000067
807,Sealed Chamber,F# major,0.46025744133360763,4/4,['Harp'],35.999964000000034
808,Slateport City,e minor,0.8096598383357968,4/4,['Church Bells'],82.25790000000168
809,Sootopolis City,b minor,0.9105906752664412,4/4,['Flute'],54.48523600000072
810,Surfing,C# major,0.9085770335762299,4/4,['StringInstrument'],71.34143249999968
811,Team A-M Hideout,c minor,0.6499361454721704,4/4,['Trumpet'],40.67792000000008
812,The Drought,a minor,0.5063812426370863,4/4,[None],49.2307199999998
813,The End,c minor,0.0,4/4,['Guitar'],102.05549312500005
814,The Flood,g# minor,0.5058462952595494,4/4,['Flute'],36.11107499999994
815,The S.S. Tidal,g# minor,0.8362041913746044,4/4,['Harp'],30.961507499999794
816,The World of Pokemon!,g# minor,0.8059267199643475,4/4,['Tuba'],50.322480000000304
817,Trainer's School,D major,0.768673089786704,4/4,[None],37.241352000000056
818,Trick House,F# major,0.7649163452778882,4/4,['Xylophone'],44.117600000000024
819,Verdanturf Town,D major,0.9072144130654819,4/4,['Piano'],46.24995374999994
820,Victory Road,f# minor,0.6973063799240262,4/4,['Trumpet'],53.7313200000017
821,Victory! Contest,F major,0.7613830440658942,4/4,['Trumpet'],13.175662499999918
822,Victory! Gym Leader,E- major,0.7854767588186534,4/4,['Trumpet'],48.013520000000106
823,Victory! Team A-M Grunt,C major,0.7914382020763613,4/4,['Trumpet'],10.42252999999997
824,Victory! Trainer,G major,0.730771811164913,4/4,['Fretless Bass'],16.17645333333329
825,Victory! Wild Pokemon [No Intro],a minor,0.6649169134332242,4/4,['Flute'],13.92855750000004
826,Victory! Wild Pokemon,a minor,0.6147188471846058,4/4,['Flute'],15.589270125000054
